Booking_ID,Customer_ID,Employee_ID,Pricing_ID,Booking_Date,Delivery_Date,Origin_City,Destination_City,Vehicle_Type,Weight_LBS,Freight_Amount_USD,Payment_Mode,Shipment_Status,Customer_Name,Customer_City,Industry,Credit_Limit_USD,Customer_Status,Employee_Name,Employee_City,Joining_Date,Salary_USD,Manager_Name
BK002763,CUST3007,EMP1011,PR2021,2025-11-27,,San Francisco,Los Angeles,Container,3894.81,5834.56,COD,Pending,Yates-Austin,Miami,E-commerce,16222,Active,Lisa Roberts,Seattle,2022-06-15,49841.0,Benjamin Harper
BK002764,CUST3099,EMP1002,PR2049,2025-07-11,,Los Angeles,Seattle,Trailer,7584.15,10038.43,Credit,In Transit,"Melendez, Moore And Martinez",Atlanta,Manufacturing,63117,Inactive,Stanley Allen,Denver,2023-04-04,70481.0,Nicholas Peters
BK002765,CUST3300,EMP1054,PR2012,2025-07-07,,San Francisco,Miami,Mini Truck,2235.44,10038.43,Credit,Cancelled,Johnson-Spencer,Chicago,Retail,51207,Inactive,David Johnson,Los Angeles,2025-07-15,96440.0,Michelle Johnston
BK002766,CUST3294,EMP1085,PR2042,2026-04-26,,Denver,Atlanta,Van,2033.76,10727.5,Prepaid,,"Campbell, Anderson And Mercado",Miami,Healthcare,12125,Inactive,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK002767,CUST3111,EMP1082,PR2017,2025-11-02,,Miami,New York,Van,4564.57,15604.09,Prepaid,Booked,"Snyder, Wade And Newman",Boston,Manufacturing,68608,Inactive,Stephen Zamora,Los Angeles,2023-02-27,64228.0,Matthew Newman
BK002768,CUST3264,EMP1010,PR2021,2025-12-21,,New York,Atlanta,Mini Truck,8650.65,8740.95,COD,Cancelled,Glover And Sons,Atlanta,E-commerce,96986,Inactive,Rita Barrett,Denver,2024-07-14,43052.0,Trevor Vega
BK002769,CUST3143,EMP1072,PR2036,2025-08-01,,Seattle,,Truck,9926.92,17525.46,Credit,Cancelled,"Kim, Moore And Castillo",Dallas,Retail,54116,Inactive,Andrea Williams,Houston,2025-09-30,68888.0,Katherine Carter
BK002770,CUST3278,EMP1049,PR2009,2025-09-06,,San Francisco,Phoenix,Mini Truck,8117.33,9434.64,COD,In Transit,Gomez-Rosales,Boston,E-commerce,60408,Active,John Allison,Miami,2024-08-23,5000.0,Bethany Nelson
BK002771,CUST3230,EMP1009,PR2028,2025-11-14,2025-11-27,Los Angeles,Chicago,Mini Truck,5350.89,12183.55,Prepaid,Delivered,"Johnson, Mitchell And Newton",Houston,Retail,51610,Active,Casey Yang,Seattle,2022-06-05,81005.0,Autumn Christensen
BK002772,CUST3019,EMP1089,PR2021,2025-12-21,,Denver,Miami,Container,4946.68,555.62,Credit,Pending,Hayes Inc,Houston,Manufacturing,28936,Active,Patricia Velez,Chicago,2024-07-28,41957.0,Yvonne Valentine
BK002773,CUST3299,EMP1072,PR2027,2025-09-26,,Denver,Seattle,Trailer,941.82,19332.21,Credit,Booked,"Rios, Hernandez And Bray",Denver,E-commerce,79757,Active,Andrea Williams,Houston,2025-09-30,68888.0,Katherine Carter
BK002774,CUST3252,EMP1075,PR2004,2025-11-20,,San Francisco,New York,Van,6647.36,1742.3,COD,Pending,Hernandez-Davies,Boston,Retail,62908,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK002775,CUST3179,EMP1009,PR2005,2026-03-25,2026-04-06,Denver,Houston,Mini Truck,8029.01,14069.52,Credit,Delivered,"Garcia, Chavez And Cox",Houston,Healthcare,74257,Active,Casey Yang,Seattle,2022-06-05,81005.0,Autumn Christensen
BK002776,CUST3147,EMP1043,PR2018,2025-12-19,,New York,San Francisco,Trailer,1607.62,13175.22,Credit,Booked,Santiago Plc,Boston,Retail,59920,Inactive,William Moreno,Dallas,2021-08-08,53930.0,Michael Dean
BK002777,CUST3175,EMP1100,PR2027,2026-03-16,,Phoenix,Denver,Trailer,9165.23,4507.11,Credit,Pending,"Holmes, Jones And Hughes",New York,Retail,32265,Inactive,Sherry Smith,Boston,2023-01-02,84629.0,Randy Schneider
BK002778,CUST3106,EMP1028,PR2034,2026-01-13,,Denver,Seattle,Container,9753.94,7928.44,Credit,Pending,"Obrien, Savage And Williams",Seattle,Retail,22035,Inactive,Anne Martinez,Miami,2021-11-20,53133.0,Debbie Russell
BK002779,CUST3110,EMP1100,PR2007,2025-11-24,2025-11-26,Denver,Boston,,3660.8,17374.68,Prepaid,Delivered,Reyes And Sons,Boston,Healthcare,29295,Inactive,Sherry Smith,Boston,2023-01-02,84629.0,Randy Schneider
BK002780,CUST3085,EMP1068,PR2050,2025-06-16,,Los Angeles,San Francisco,Truck,2898.71,4206.57,COD,Booked,"Rubio, Herring And Higgins",Chicago,E-commerce,23984,Active,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK002781,CUST3092,EMP1004,PR2017,2025-10-21,2025-10-23,Dallas,San Francisco,Mini Truck,4537.18,18848.99,Prepaid,Delivered,Joyce-Glenn,San Francisco,Manufacturing,98024,Inactive,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK002782,CUST3076,EMP1030,PR2048,2026-03-06,,Phoenix,Boston,Truck,1105.92,13056.66,Credit,In Transit,Woods And Sons,Dallas,E-commerce,17830,Active,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK002783,CUST3071,EMP1045,PR2023,2026-01-07,,Los Angeles,Chicago,Truck,1935.83,11077.73,Prepaid,Cancelled,"Jenkins, Moore And Woodard",Phoenix,E-commerce,31967,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK002784,CUST3158,EMP1011,PR2047,2026-04-12,,Boston,Houston,Container,5613.56,7271.5,COD,Cancelled,"Schultz, Bauer And Wilkinson",Phoenix,E-commerce,24185,Inactive,Lisa Roberts,Seattle,2022-06-15,49841.0,Benjamin Harper
BK002785,CUST3153,EMP1068,PR2013,2026-03-22,,Denver,New York,Van,2837.86,15966.96,Credit,Cancelled,"Robinson, Mitchell And Watson",Chicago,Retail,47809,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK002786,CUST3065,EMP1014,PR2029,2025-12-15,,New York,Dallas,Truck,9873.89,15010.91,COD,In Transit,Wu And Sons,Atlanta,Retail,65399,Inactive,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK002787,CUST3086,EMP1020,PR2027,2026-01-02,,Denver,Boston,Van,1208.48,18112.17,Credit,Pending,Unknown Customer,Houston,Manufacturing,78284,Active,Lisa Sanchez,Atlanta,2026-04-25,50850.0,Jeffrey Wright
BK002788,CUST3278,EMP1001,PR2047,2025-06-15,2025-06-16,New York,Los Angeles,Container,9621.86,11560.22,COD,Delivered,Gomez-Rosales,Boston,E-commerce,60408,Active,Luis Hall,Atlanta,2024-12-27,73591.0,Robin Moore
BK002789,CUST3171,EMP1071,PR2026,2025-12-14,2025-12-16,Houston,Seattle,Van,8546.67,12943.71,Credit,Delivered,Powell Inc,Boston,Retail,46965,Inactive,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK002790,CUST3220,EMP1007,PR2019,2026-04-30,,Los Angeles,Dallas,Container,5954.23,10259.92,Prepaid,Booked,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,Kevin Moore,Chicago,2023-09-06,50873.0,Frank Carpenter
BK002791,CUST3250,EMP1063,PR2023,2025-12-01,,Chicago,Houston,Container,7058.43,17494.33,Credit,Booked,Unknown Customer,Seattle,Healthcare,12295,Inactive,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK002792,CUST3243,EMP1026,PR2004,2025-09-16,,Dallas,Chicago,Mini Truck,7834.25,9888.42,Credit,Pending,Unknown Customer,Phoenix,Retail,89064,Active,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK002793,CUST3274,EMP1012,PR2036,2026-02-26,,New York,Chicago,Van,1259.44,8261.4,COD,In Transit,Bryant And Sons,San Francisco,Retail,86828,Inactive,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK002794,CUST3217,EMP1034,PR2006,2026-02-21,,Boston,Dallas,Container,9434.98,10038.43,COD,In Transit,Lee Llc,Boston,E-commerce,95615,Active,Paul Leblanc,Dallas,2023-02-09,47770.0,Megan Rodriguez
BK002795,CUST3191,EMP1065,PR2004,2025-11-15,,Atlanta,Miami,Truck,1168.32,15019.65,Credit,Pending,Richardson-Henry,Seattle,E-commerce,73027,Inactive,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK002796,CUST3022,EMP1008,PR2014,2025-12-02,,San Francisco,Seattle,Mini Truck,7250.36,7901.15,COD,Cancelled,Hayes Plc,Atlanta,Retail,13253,Active,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK002797,CUST3284,EMP1004,PR2016,2025-09-09,,Boston,Chicago,Container,3775.75,18157.16,COD,Cancelled,Morgan-Ray,Miami,Manufacturing,66051,Active,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK002798,CUST3010,EMP1083,PR2034,2025-07-16,2025-07-29,Atlanta,Dallas,Trailer,4852.93,10403.05,COD,Delivered,Gonzalez And Sons,Chicago,E-commerce,53308,Inactive,Christopher Kelly,Houston,2022-03-20,73681.0,Elizabeth Murphy
BK002799,CUST3243,EMP1031,PR2017,2026-04-12,,Denver,Los Angeles,Trailer,8791.0,8170.2,Credit,In Transit,Unknown Customer,Phoenix,Retail,89064,Active,Toni Lowe,Denver,2025-10-29,93839.0,Karen Guzman
BK002800,CUST3067,EMP1059,PR2050,2025-08-22,,Atlanta,San Francisco,,7538.62,9064.5,Credit,In Transit,Clark-Thomas,Boston,Healthcare,59663,Inactive,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK002801,CUST3031,EMP1004,PR2015,2025-08-03,,Atlanta,Phoenix,Trailer,9978.46,4071.95,Credit,Pending,Griffin Plc,Dallas,E-commerce,70879,Active,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK002802,CUST3272,EMP1066,PR2040,2025-06-30,,Phoenix,Seattle,Truck,5587.83,8052.75,Prepaid,Booked,"Knapp, Morgan And Ramirez",Atlanta,E-commerce,48312,Inactive,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK002803,CUST3224,EMP1031,PR2027,2025-06-14,,San Francisco,Dallas,Mini Truck,9057.21,2392.45,Prepaid,Pending,"Lee, Pineda And Barrett",Boston,Manufacturing,94485,Inactive,Toni Lowe,Denver,2025-10-29,93839.0,Karen Guzman
BK002804,CUST3207,EMP1066,PR2016,2025-07-20,2025-07-31,Los Angeles,Boston,Trailer,1851.03,3610.84,Prepaid,Delivered,"Griffin, Sutton And Knapp",Houston,Manufacturing,70177,Inactive,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK002805,CUST3065,EMP1086,PR2030,2025-12-25,2026-01-02,New York,Phoenix,Container,9819.69,4267.12,Credit,Delivered,Wu And Sons,Atlanta,Retail,65399,Inactive,Linda Ward,Houston,2022-03-24,107426.0,Christopher Johnston
BK002806,CUST3253,EMP1091,PR2040,2025-08-12,2025-08-18,Chicago,New York,Van,7537.15,4825.86,COD,Delivered,Bush-Wade,San Francisco,Healthcare,92733,Inactive,Aaron Rich,Miami,2026-01-21,5000.0,Sarah Hayes
BK002807,CUST3255,EMP1069,PR2016,2025-05-15,,Houston,Seattle,Mini Truck,2506.58,18851.58,Prepaid,In Transit,"Arias, Hicks And Castillo",Denver,Healthcare,82154,Inactive,Sarah Frey,Dallas,2022-08-17,103259.0,Jennifer Yoder
BK002808,CUST3168,EMP1090,PR2004,2026-04-20,,Los Angeles,Houston,Container,6658.13,18012.1,Prepaid,Cancelled,Long Inc,Boston,Retail,42888,Active,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK002809,CUST3216,EMP1079,PR2044,2025-06-04,,San Francisco,Chicago,Container,9450.31,8157.46,COD,Pending,Cuevas-Moore,Denver,Manufacturing,22661,Active,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK002810,CUST3146,EMP1049,PR2049,2026-04-23,,Los Angeles,New York,Container,6473.61,7194.29,COD,In Transit,Reynolds-Craig,Chicago,Retail,20039,Inactive,John Allison,Miami,2024-08-23,5000.0,Bethany Nelson
BK002811,CUST3087,EMP1050,PR2049,2025-09-08,,Dallas,Seattle,Container,2428.19,9460.01,COD,In Transit,Lozano Plc,Chicago,Retail,11024,Inactive,Tim Washington,Denver,2023-05-21,82430.0,Michael Merritt
BK002812,CUST3279,EMP1028,PR2022,2025-06-08,,Atlanta,Boston,Trailer,7842.52,1942.61,COD,Booked,Welch Inc,New York,Retail,60418,Active,Anne Martinez,Miami,2021-11-20,53133.0,Debbie Russell
BK002813,CUST3025,EMP1057,PR2037,2025-10-03,,Miami,Phoenix,Van,830.48,9095.13,Credit,Pending,Horne Plc,Seattle,Manufacturing,18577,Active,Vicki Marquez,Dallas,2022-12-02,105130.0,Rebecca Burns
BK002814,CUST3127,EMP1073,PR2021,2026-02-25,,Dallas,Miami,Container,4657.91,7650.88,Credit,In Transit,Arias Inc,Phoenix,Healthcare,21974,Inactive,Lisa Chavez,San Francisco,2022-05-09,72571.0,Lisa Horton
BK002815,CUST3111,EMP1009,PR2001,2026-02-03,,Seattle,Houston,Truck,6966.87,2810.65,Credit,In Transit,"Snyder, Wade And Newman",Boston,Manufacturing,68608,Inactive,Casey Yang,Seattle,2022-06-05,81005.0,Autumn Christensen
BK002816,CUST3036,EMP1043,PR2038,2026-04-21,,Chicago,San Francisco,Mini Truck,902.84,9397.54,COD,In Transit,Hudson Plc,Houston,Manufacturing,31612,Active,William Moreno,Dallas,2021-08-08,53930.0,Michael Dean
BK002817,CUST3155,EMP1074,PR2010,2026-01-19,,Phoenix,Seattle,Mini Truck,6753.16,3718.53,Prepaid,Booked,Lewis Plc,Los Angeles,Manufacturing,20644,Inactive,Antonio Long,Los Angeles,2025-05-21,110204.0,Devin Logan
BK002818,CUST3200,EMP1016,PR2040,2025-10-21,,Los Angeles,San Francisco,Container,6836.3,12126.24,COD,Booked,"Kirby, Ford And Walters",Miami,Manufacturing,93255,Inactive,Gabriela Hayes,Los Angeles,2025-12-03,55316.0,Kevin Jackson
BK002819,CUST3252,EMP1063,PR2023,2026-04-19,,Chicago,Boston,,1222.02,1947.91,Prepaid,In Transit,Hernandez-Davies,Boston,Retail,62908,Inactive,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK002820,CUST3206,EMP1066,PR2025,2025-11-29,2025-12-06,Phoenix,New York,Truck,1499.85,15178.42,Credit,Delivered,"Collins, Burke And Baxter",Atlanta,Retail,22504,Active,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK002821,CUST3220,EMP1027,PR2025,2026-03-15,,Seattle,Dallas,Mini Truck,1341.0,1000.0,Prepaid,Booked,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,Christian Hardy,Miami,2025-11-01,53502.0,Sheila Turner
BK002822,CUST3089,EMP1085,PR2025,2026-01-21,,Boston,Chicago,Container,7250.51,718.28,Credit,Pending,"Kelly, Kennedy And Branch",Seattle,E-commerce,26946,Inactive,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK002823,CUST3120,EMP1008,PR2004,2025-12-11,,San Francisco,Los Angeles,Container,1236.05,12013.36,Credit,Pending,"Gaines, Wagner And Patel",Chicago,Manufacturing,58737,Active,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK002824,CUST3081,EMP1039,PR2036,2025-06-01,,Denver,San Francisco,Van,6034.78,14364.01,COD,Pending,Martin-Garner,Seattle,E-commerce,91656,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK002825,CUST3044,EMP1064,PR2035,2026-03-05,2026-03-10,Boston,New York,Mini Truck,1548.57,8354.34,COD,Delivered,"Francis, Knight And Martin",Atlanta,E-commerce,15325,Inactive,Jason Miles,Phoenix,2024-07-21,67510.0,Tammy Dixon
BK002826,CUST3063,EMP1007,PR2044,2025-11-25,,Denver,Seattle,,1083.38,17602.4,Credit,Pending,Barron-Clayton,New York,E-commerce,71073,Inactive,Kevin Moore,Chicago,2023-09-06,50873.0,Frank Carpenter
BK002827,CUST3237,EMP1086,PR2050,2025-06-18,2025-06-23,Dallas,Los Angeles,Trailer,5213.13,18714.61,Prepaid,Delivered,Unknown Customer,Boston,Healthcare,18227,Inactive,Linda Ward,Houston,2022-03-24,107426.0,Christopher Johnston
BK002828,CUST3167,EMP1095,PR2039,2026-04-01,,New York,Los Angeles,Van,9895.14,3237.22,Prepaid,,Unknown Customer,Denver,Manufacturing,70453,Inactive,Amy Smith,Miami,2024-05-21,90976.0,Dana Torres
BK002829,CUST3130,EMP1036,PR2037,2025-06-29,,Miami,Atlanta,Truck,9486.91,11900.08,Credit,In Transit,Espinoza And Sons,Miami,Manufacturing,12032,Inactive,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK002830,CUST3286,EMP1014,PR2039,2025-05-28,,Dallas,Miami,Container,9131.08,12034.71,COD,Cancelled,"Brown, Heath And Lyons",San Francisco,Manufacturing,31070,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK002831,CUST3085,EMP1053,PR2019,2025-07-21,2025-07-25,Phoenix,Boston,Trailer,3187.47,17369.37,Credit,Delivered,"Rubio, Herring And Higgins",Chicago,E-commerce,23984,Active,Amanda Lewis,Phoenix,2022-03-17,89285.0,Kevin Long
BK002832,CUST3028,EMP1075,PR2023,2025-12-16,,Houston,New York,,8221.46,13515.08,Credit,Pending,Johnson-Wagner,Chicago,Retail,87997,Active,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK002833,CUST3219,EMP1077,PR2029,2025-08-13,,Miami,New York,Truck,6858.32,16827.47,Credit,Booked,"Parker, Butler And Medina",San Francisco,Manufacturing,91462,Active,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK002834,CUST3001,EMP1032,PR2019,2025-09-02,2025-09-16,Seattle,Miami,Trailer,800.78,9853.9,COD,Delivered,Hogan-Andrade,Denver,Manufacturing,64783,Inactive,Phillip Mcguire,Houston,2025-05-23,70707.0,Travis Smith
BK002835,CUST3037,EMP1068,PR2044,2026-01-10,,Seattle,Phoenix,Trailer,1538.58,9891.99,Credit,Cancelled,Beck-Price,Seattle,Healthcare,66213,Active,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK002836,CUST3090,EMP1016,PR2013,2025-07-11,,Houston,Boston,Trailer,6509.76,18110.47,Credit,In Transit,Mcdonald-Williams,Boston,Retail,50534,Inactive,Gabriela Hayes,Los Angeles,2025-12-03,55316.0,Kevin Jackson
BK002837,CUST3200,EMP1055,PR2031,2025-08-23,2025-09-02,Los Angeles,Atlanta,Trailer,6065.48,6798.89,Credit,Delivered,"Kirby, Ford And Walters",Miami,Manufacturing,93255,Inactive,Ruben Clark,San Francisco,2026-02-04,108196.0,Jason Scott
BK002838,CUST3064,EMP1085,PR2015,2025-11-17,2025-11-19,Seattle,Chicago,Trailer,7488.88,14446.42,Credit,Delivered,Rogers-Welch,Denver,E-commerce,54254,Inactive,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK002839,CUST3039,EMP1065,PR2037,2025-07-25,,New York,Denver,Trailer,2736.86,16124.13,Prepaid,Pending,Vega Ltd,New York,Healthcare,46097,Active,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK002840,CUST3209,EMP1087,PR2004,2026-01-30,,Dallas,Los Angeles,Container,7321.87,4182.68,Credit,Pending,Avila-Holmes,Dallas,Retail,40570,Active,Brenda Chavez,Dallas,2025-12-11,111589.0,Mr. Douglas Watson Jr.
BK002841,CUST3252,EMP1076,PR2021,2025-08-20,2025-08-25,Denver,San Francisco,,2010.7,1799.7,COD,Delivered,Hernandez-Davies,Boston,Retail,62908,Inactive,Amanda Cruz,Chicago,2023-04-06,54063.0,Tanya Hernandez
BK002842,CUST3160,EMP1002,PR2042,2025-12-26,,New York,Miami,Van,7092.38,4268.2,Prepaid,Cancelled,Butler-Lopez,Chicago,Healthcare,99205,Active,Stanley Allen,Denver,2023-04-04,70481.0,Nicholas Peters
BK002843,CUST3049,EMP1077,PR2011,2025-08-10,,New York,Seattle,Container,3444.47,8875.18,Prepaid,In Transit,Phelps Ltd,Los Angeles,E-commerce,21342,Inactive,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK002844,CUST3013,EMP1014,PR2017,2025-09-17,2025-09-22,Miami,Atlanta,Mini Truck,3613.46,14069.25,COD,Delivered,Martin-Shaffer,Phoenix,Retail,97601,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK002845,CUST3289,EMP1004,PR2019,2025-09-28,,Phoenix,Atlanta,Van,7758.93,17939.2,Credit,Booked,Ramsey Plc,Chicago,Retail,44949,Active,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK002846,CUST3049,EMP1079,PR2019,2025-08-26,,Phoenix,Seattle,Van,8938.02,13363.85,COD,Booked,Phelps Ltd,Los Angeles,E-commerce,21342,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK002847,CUST3023,EMP1021,PR2023,2025-07-23,,New York,Phoenix,Trailer,8748.04,7853.89,Prepaid,In Transit,"Gray, Barnes And Becker",San Francisco,E-commerce,66615,Inactive,Jennifer Chan,Los Angeles,2022-06-14,117357.0,Ashley Russell
BK002848,CUST3070,EMP1034,PR2019,2026-03-13,,San Francisco,Denver,Mini Truck,1051.9,16448.26,COD,Cancelled,"Myers, Martin And Hernandez",Houston,Healthcare,99569,Inactive,Paul Leblanc,Dallas,2023-02-09,47770.0,Megan Rodriguez
BK002849,CUST3016,EMP1008,PR2018,2025-09-13,,Dallas,Los Angeles,Mini Truck,2002.46,9126.07,COD,Cancelled,Unknown Customer,Denver,Healthcare,22763,Active,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK002850,CUST3097,EMP1045,PR2030,2025-10-12,,Dallas,Miami,Van,4376.52,15079.49,Credit,Pending,"Randall, Jackson And Skinner",San Francisco,Healthcare,29339,Active,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK002851,CUST3030,EMP1042,PR2040,2026-02-18,,Atlanta,Los Angeles,Mini Truck,2707.15,6510.25,Prepaid,In Transit,"Ramirez, Jones And Brooks",Atlanta,Healthcare,80326,Active,Colin Chandler,Seattle,2023-05-28,97121.0,Joshua May
BK002852,CUST3264,EMP1017,PR2047,2025-12-02,,Chicago,Miami,Van,7728.61,11815.68,COD,In Transit,Glover And Sons,Atlanta,E-commerce,96986,Inactive,Luis Reeves,Boston,2021-11-25,115775.0,Sara Green
BK002853,CUST3032,EMP1084,PR2044,2025-10-13,,Houston,Denver,Truck,4800.71,4564.35,Credit,In Transit,Lara Llc,Los Angeles,E-commerce,77774,Inactive,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
BK002854,CUST3057,EMP1075,PR2025,2026-03-25,2026-04-02,San Francisco,Atlanta,Container,6292.75,2934.86,COD,Delivered,Moreno-Mayer,Chicago,Retail,73186,Active,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK002855,CUST3189,EMP1018,PR2039,2026-01-20,,Denver,New York,Container,4459.73,12237.59,COD,Cancelled,Castillo-Dunn,Dallas,E-commerce,60197,Inactive,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK002856,CUST3120,EMP1037,PR2012,2026-01-18,,Denver,Dallas,Van,7802.36,6677.2,Prepaid,Booked,"Gaines, Wagner And Patel",Chicago,Manufacturing,58737,Active,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK002857,CUST3144,EMP1026,PR2027,2026-03-06,,Dallas,Miami,Van,3029.44,10038.43,COD,Pending,Wells-Morales,Dallas,Retail,84988,Active,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK002858,CUST3193,EMP1060,PR2038,2025-08-28,,Dallas,Seattle,Van,6298.22,10811.31,Credit,Cancelled,Wilson And Sons,Miami,E-commerce,48453,Inactive,Lisa Jackson,Miami,2024-01-07,47399.0,Brenda Smith
BK002859,CUST3215,EMP1077,PR2041,2025-08-09,2025-08-21,Boston,Atlanta,Mini Truck,3134.77,14189.42,Prepaid,Delivered,Barajas Llc,Houston,Manufacturing,87500,Active,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK002860,CUST3111,EMP1068,PR2031,2025-09-18,,Los Angeles,Denver,Container,1399.31,771.17,Credit,Pending,"Snyder, Wade And Newman",Boston,Manufacturing,68608,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK002861,CUST3070,EMP1024,PR2018,2025-05-27,2025-06-06,Denver,Miami,Container,2408.55,7474.65,Prepaid,Delivered,"Myers, Martin And Hernandez",Houston,Healthcare,99569,Inactive,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK002862,CUST3037,EMP1087,PR2047,2025-06-12,,Miami,Atlanta,Container,2914.52,12315.23,COD,In Transit,Beck-Price,Seattle,Healthcare,66213,Active,Brenda Chavez,Dallas,2025-12-11,111589.0,Mr. Douglas Watson Jr.
BK002863,CUST3211,EMP1082,PR2018,2025-09-09,,Atlanta,Houston,Van,6187.2,2531.03,Prepaid,Pending,"Richardson, Harvey And Frey",Dallas,E-commerce,63417,Inactive,Stephen Zamora,Los Angeles,2023-02-27,64228.0,Matthew Newman
BK002864,CUST3060,EMP1090,PR2041,2025-07-02,,Atlanta,,Mini Truck,3387.31,1843.41,COD,Booked,Unknown Customer,Denver,Retail,77924,Inactive,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK002865,CUST3261,EMP1013,PR2005,2025-12-04,2025-12-16,San Francisco,Chicago,Van,5093.74,6297.67,Credit,Delivered,Wilson Llc,Phoenix,Retail,79182,Active,Miss Deanna Sandoval Phd,New York,2023-03-01,81717.5,Jacqueline Terry
BK002866,CUST3048,EMP1044,PR2033,2025-09-05,,Dallas,Chicago,Mini Truck,4675.93,16099.12,Prepaid,Cancelled,"Murphy, Arnold And Martinez",New York,Healthcare,56813,Inactive,Jason Lambert,Houston,2023-11-13,51431.0,Jason Bailey
